0,1e-07,1e-07,0.2,-8.931465552520967,-17.44349636123087,251.40497206826674,294.7714622326484,-2806.156855658774,-0.9464740555520592
0,0.0001,1e-07,0.2,-1.0064155687706127,-81.02873835973004,216.55541490235427,292.4416442478323,-795.7405665781735,-99.73431691522887
0,1e-07,0.0001,0.2,55.15695927512021,119.5393693702911,158.96487105457211,317.7785929347742,-452.40200773372914,207.81695673264554
0,0.0001,0.0001,0.2,32.38654055930622,65.90500278166483,188.5120566588902,294.67638863423616,-542.487113421011,176.66586127314844
0,1e-07,1e-07,0.5,-78.18699713588946,-151.70273570676824,510.45923186966564,303.8124094662928,-9452.101511955238,-54.568736469063666
0,0.0001,1e-07,0.5,-71.75870017212105,-110.45765874013749,603.1043766719952,283.28466131337944,-8123.956214818046,-17.423125434336598
0,1e-07,0.0001,0.5,-0.7854855967777095,97.52159870180901,163.08074936422594,317.5079114003988,-468.5415575212645,179.54972204615638
0,0.0001,0.0001,0.5,-19.096662118597074,42.94425786813855,170.526519844621,312.3789883757421,-509.0982889755255,16.263956235325182
0.5,1e-07,1e-07,0.2,-19.407583508201675,-33.623885424051515,565.1899501272671,298.0127407018742,-10670.628751285105,-8.25630533760765
0.5,0.0001,1e-07,0.2,16.66695211881685,94.78191140714364,162.38464175557834,301.66579496415,-401.9050584187105,182.78548395166519
0.5,1e-07,0.0001,0.2,74.69465447951153,131.8768365240533,128.5356473488289,295.9191829983614,-455.4200404089175,199.34856354280933
0.5,0.0001,0.0001,0.2,94.3615523462457,137.5662657892283,147.6190522811435,317.8705172108837,-397.3208038979624,216.32766869005923
0.5,1e-07,1e-07,0.5,-81.4958033948175,-73.566004905647,184.9510433111104,284.7737146963552,-3062.648821342606,-57.021258563558675
0.5,0.0001,1e-07,0.5,-71.43133051788578,-113.60816620569167,551.2334379049403,287.2873226759406,-12022.860680851634,-32.47064336014092
0.5,1e-07,0.0001,0.5,-4.610794427111758,71.94313415526852,125.20457331431797,311.7679408045911,-383.05489670564714,22.61951706297001
0.5,0.0001,0.0001,0.5,3.111552345614559,85.58869075090148,142.26090803844855,307.93522898990483,-384.75836444590993,25.732046830164045
0.8,1e-07,1e-07,0.2,-48.723279903456756,-83.08044761784727,189.07754458830962,266.55750249654795,-2764.108481385716,-56.9203224471526
0.8,0.0001,1e-07,0.2,-16.59586181119822,3.850622344101819,593.6162456094728,306.23914181181635,-9587.562733324701,35.18170518685861
0.8,1e-07,0.0001,0.2,9.038056392099342,69.50411944631098,137.4297497192097,303.0676869892822,-311.0796128125132,10.817376357138706
0.8,0.0001,0.0001,0.2,35.175946241203526,84.56384585993247,138.7494751816239,314.20249388116116,-361.9137196881074,21.097321563452276
0.8,1e-07,1e-07,0.5,-88.31378135338215,-56.98412909775955,73.48085284255076,276.9701911080923,-874.5665286117818,-47.15986212628667
0.8,0.0001,1e-07,0.5,-78.85445119678225,-98.39141019145507,329.2123945981387,294.95085404323595,-6898.72925836128,-45.54466290173974
0.8,1e-07,0.0001,0.5,-37.932465803863494,2.5253893830665786,181.05362652351084,294.12709896526957,-1752.7966505521304,-10.109021504919873
0.8,0.0001,0.0001,0.5,-3.522195283456864,88.77984656022508,137.40447099192124,316.19860897913077,-355.48937042859035,27.201455403654307
